动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
表情包配文,https://getquicker.net/Sharedaction?code=299d4229-bff1-46c5-b5ca-08ddb588d14f,先选聊天框里放好的图片，然后再运行,通用,H-D-G,https://getquicker.net/User/679811/H-D-G,32.2 KB,2025-06-28 23:28,2,~,2025-06-29
飞得更高,https://getquicker.net/Sharedaction?code=6b891b95-8872-4f13-b5b2-08ddb588d14f,旋转、跳跃、登天 . . .,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,120.1 KB,2025-06-28 11:52,0,,2025-06-29
赛车漂移,https://getquicker.net/Sharedaction?code=d2d2e115-9065-4a50-b5b1-08ddb588d14f,赛车の速度与激情,通用,『扪』,https://getquicker.net/User/432041/%E3%80%8E%E6%89%AA%E3%80%8F,119.9 KB,2025-06-28 11:50,0,,2025-06-29
pip安装,https://getquicker.net/Sharedaction?code=17bc1bce-6091-46af-d4a8-08ddb495533f,一键python软件包管理，集成安装、更新、卸载、批量备份安装等功能,PyCharm,独木不成林同学,https://getquicker.net/User/281467/%E7%8B%AC%E6%9C%A8%E4%B8%8D%E6%88%90%E6%9E%97%E5%90%8C%E5%AD%A6,14.4 KB,2025-06-27 19:34,0,,2025-06-29
🔍文件搜索,https://getquicker.net/Sharedaction?code=c24a5998-7ceb-4c7e-d49f-08ddb495533f,智能判断场景调用Everything进行全局文件搜索或文件夹内搜索,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,16.8 KB,2025-06-27 17:06,3,"[~]
提速",2025-06-29
Steam查询DLC,https://getquicker.net/Sharedaction?code=7851853f-a4d0-473f-d48d-08ddb495533f,"查找Steam指定游戏的所有DLC入库代码, 数据来源于Steam官方",通用,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,23.2 KB,2025-06-27 11:31,1,1,2025-06-29
QK论坛发帖工具,https://getquicker.net/Sharedaction?code=88a87167-ef7b-4cfa-d494-08ddb495533f,集合一些常用发帖模块,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,98.8 KB,2025-06-27 13:13,0,,2025-06-29
批量PDF转图片,https://getquicker.net/Sharedaction?code=77476f87-7e2f-4a9e-d491-08ddb495533f,Python实现，批量转换选中的pdf为图片,通用,希望明天是个好天气,https://getquicker.net/User/234406/%E5%B8%8C%E6%9C%9B%E6%98%8E%E5%A4%A9%E6%98%AF%E4%B8%AA%E5%A5%BD%E5%A4%A9%E6%B0%94,4.4 KB,2025-06-27 12:29,0,,2025-06-29
诺基亚短信生成,https://getquicker.net/Sharedaction?code=29d6d5c7-730b-4c9e-d490-08ddb495533f,"""有内鬼，终止交易""，无间道诺基亚手机短信图生成",通用,sharklaka,https://getquicker.net/User/826879/sharklaka,17.6 KB,2025-06-27 11:54,0,,2025-06-29
提取对话,https://getquicker.net/Sharedaction?code=fc2366b2-cc60-427e-d48e-08ddb495533f,获取aistudio（google）当前最新对话的提问和回答,Microsoft Edge,罗名扬的quicker,https://getquicker.net/User/325415/%E7%BD%97%E5%90%8D%E6%89%AC%E7%9A%84quicker,9.1 KB,2025-06-27 11:34,0,,2025-06-29
图标搜索,https://getquicker.net/Sharedaction?code=107deeab-bc0c-4974-d489-08ddb495533f,图标搜索,通用,harlana,https://getquicker.net/User/151011/harlana,2.5 KB,2025-06-27 10:43,0,,2025-06-29
