动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
SVG转PDF转PNG,https://getquicker.net/Sharedaction?code=f5764d00-5972-4da4-56da-08dcfa4bb0ef,SVG转PDF转PNG,通用,jialan75home,https://getquicker.net/User/631091/jialan75home,6.5 KB,2024-11-01 21:21,1,删除部分,2024-11-02
Golden查词,https://getquicker.net/Sharedaction?code=282a1d39-046c-4db0-0eb5-08dcfa78c549,调用命令行，查询选中内容，未选中则弹出输入框，跳转golden查询,GoldenDict dictionary lookup program,墨尹琳,https://getquicker.net/User/173735/%E5%A2%A8%E5%B0%B9%E7%90%B3,3.1 KB,2024-11-01 22:17,0,,2024-11-02
Latex定界符,https://getquicker.net/Sharedaction?code=4c2523bd-7b97-41e0-56d9-08dcfa4bb0ef,$$转\[\],通用,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,7.8 KB,2024-11-01 21:11,0,,2024-11-02
关机任务,https://getquicker.net/Sharedaction?code=90a91f6a-f0b7-4a7e-9452-08dc0bfef0d0,可定时关机、定时重启、远程关机，可取消任务，执行任务前会强制退出软件确保成功。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,54.4 KB,2024-01-03 20:13,8,~优化,2024-11-02
QQ定位发送,https://getquicker.net/Sharedaction?code=b6cf33ec-8dba-41b6-2fde-08dc9fa8ef9a,NTQQ 打开指定的联系人窗口；选择文件/文本运行；锁定、快速发送模板信息；,腾讯QQ,W.JAN,https://getquicker.net/User/56701/W.JAN,61.3 KB,2024-07-09 21:15,12,.,2024-11-02
粉笔错题\n制Anki卡,https://getquicker.net/Sharedaction?code=de20f7eb-516d-4d4f-60bb-08db8d6f0068,全自动,Anki,乐昂岚【接定制】,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A%E3%80%90%E6%8E%A5%E5%AE%9A%E5%88%B6%E3%80%91,103.1 KB,2023-07-26 23:28,24,抓取答题时间,2024-11-02
示例：自动同步,https://getquicker.net/Sharedaction?code=f1c5f48b-2a19-4fe7-8747-08dce5862d41,自动同步+本地备份,通用,zdf153,https://getquicker.net/User/20184/zdf153,66.2 KB,2024-10-06 17:24,6,增加Quicker是否重启过来减少同步,2024-11-02
视频小工具,https://getquicker.net/Sharedaction?code=c571c9f3-989a-4aa8-adb6-08da6e569e28,批量去片头片尾，裁剪视频，视频转码，音频提取，合并视频等；自动配置FFmpeg,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,281.2 KB,2022-07-26 10:47,26,更新添加关联文件操作@RexA,2024-11-02
GIF录制,https://getquicker.net/Sharedaction?code=f45c8c13-01d7-4b04-6c0e-08dac4a613f3,GIF动态图录制,通用,M-cc,https://getquicker.net/User/521120/M-cc,286.9 KB,2022-11-12 21:07,10,+增加一个移除旧版本时的弹窗提示。,2024-11-02
查找提取文件,https://getquicker.net/Sharedaction?code=22176b40-d7e4-4c26-8885-08dc73ca9fbc,输入文件名包含的内容或指定后缀名（支持正则），对文件进行复制到、剪切到、删除、复制到新文件夹、剪切到新文件夹、定位等处理,Windows 资源管理器,原++,https://getquicker.net/User/189784/%E5%8E%9F__,91.8 KB,2024-05-14 18:55,4,未选中文件则全选文件,2024-11-02
