动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
巴德jQuery检测,https://getquicker.net/Sharedaction?code=ceb486bc-5c12-46ef-b6a4-08dc8c86488e,检测网站使用使用jQuery,通用,Bader,https://getquicker.net/User/135289/Bader,2.8 KB,2024-06-15 23:16,0,,2024-06-16
测试ps的jsx脚本,https://getquicker.net/Sharedaction?code=6c8c95de-b196-4c21-eb96-08dc84f6bb0e,选中jsx文本，然后点击动作，自动打开ps运行jsx代码，推荐和这个动作一起使用，https://getquicker.net/Sharedaction?code=46c72363-5d5e-4497-24e0-08da6210a43f,Adobe Photoshop,ii6uu992,https://getquicker.net/User/997056/ii6uu992,5.1 KB,2024-06-05 10:19,1,.,2024-06-16
护眼小助手,https://getquicker.net/Sharedaction?code=7de9e461-2fd9-4d75-b69a-08dc8c86488e,它一闪，你就眨眼，频率为2s至10s的随机时长每次（虽然别人建议2-3秒一眨，但感觉太短了）,通用,炸鸡爱上冰可乐,https://getquicker.net/User/66588/%E7%82%B8%E9%B8%A1%E7%88%B1%E4%B8%8A%E5%86%B0%E5%8F%AF%E4%B9%90,4 KB,2024-06-15 19:40,0,,2024-06-16
Everything,https://getquicker.net/Sharedaction?code=ccc1805d-3d04-42a1-d9ef-08db2ba80230,也许是最好用的(本地文件)搜索神器/搜索速度吓死你/140搜索术语,Everything,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,336.9 KB,2023-03-25 00:27,267,微调,2024-06-16
颜色精灵,https://getquicker.net/Sharedaction?code=b23a9830-f4c8-4026-586f-08db38e9bfaa,一键着色/全局拾色/极致色轮色盘/宏代码/JavaScript/RGB色值/Typora/微信公众号/Photoshop/Obsidian/WPS/Office/Illustrator,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,278.3 KB,2023-04-10 17:25,96,.0,2024-06-16
极速预览,https://getquicker.net/Sharedaction?code=a2586cea-0743-449b-33a9-08db8f27f1ea,一键速览图片/音频/视频/文档/PDF/CAD/电子书等(可在Everything调用QuickLook预览),通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,155.8 KB,2023-07-28 23:43,71,**,2024-06-16
智能计算器,https://getquicker.net/Sharedaction?code=1ae2f763-3fa6-447f-91d7-08dc79843f34,"实时计算,自动备份,高效便捷",通用,翱翔,https://getquicker.net/User/178545/%E7%BF%B1%E7%BF%94,309.7 KB,2024-05-22 14:21,58,优化,2024-06-16
超级操作窗,https://getquicker.net/Sharedaction?code=1671d505-abeb-45df-a274-08dc0740f11f,【打造属于自己的万能工具箱】网址/搜索/程序/文件(夹)/动作/命令/面板/VBA宏/脚本/键鼠操作/文本替换/常用语/颜色收藏……,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,408.9 KB,2023-12-29 09:54,22,"v2.5.3 (2024-06-15)
- 【功能】新增选项：为「打开网址」「划词搜索」指定浏览器",2024-06-16
极简打字,https://getquicker.net/Sharedaction?code=c11d4fc8-d404-42a6-a086-08dc76aeba28,追求易上手，快速输出常用文本的打字体验。,通用,EC10010,https://getquicker.net/User/2997/EC10010,229.5 KB,2024-05-18 23:33,19,优化。,2024-06-16
示例：EC实时搜索,https://getquicker.net/Sharedaction?code=8b38f508-618b-4d9a-4edd-08daa8ca3f89,EC实时搜索子程序使用示例。,通用,EC10010,https://getquicker.net/User/2997/EC10010,7.5 KB,2022-10-08 15:40,4,优化。,2024-06-16
