动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
视频切片,https://getquicker.net/Sharedaction?code=f3e1b62c-4af7-4b5e-6ee2-08de511e000a,批量切片段工具。,通用,Anlv,https://getquicker.net/User/392637/Anlv,30 KB,2026-01-12 10:28,1,"2026-01-12
~. fix 修复没有存储ffmpeg路径的问题。",2026-01-12
视频快剪,https://getquicker.net/Sharedaction?code=50dd489e-731b-4858-6ee0-08de511e000a,ffmpeg视频快剪，支持批量处理。,通用,饺子吖,https://getquicker.net/User/1261670/%E9%A5%BA%E5%AD%90%E5%90%96,75.3 KB,2026-01-12 01:19,0,,2026-01-12
移动标签页到其他窗口,https://getquicker.net/Sharedaction?code=927a8643-b958-4156-4968-08de502090a8,chrome-移动标签页到其他窗口,Google Chrome,用户l4XG5wFHBQA,https://getquicker.net/User/1141848/%E7%94%A8%E6%88%B7l4XG5wFHBQA,18.5 KB,2026-01-11 19:15,0,,2026-01-12
旋转90度,https://getquicker.net/Sharedaction?code=33f61839-ca4a-45cf-4961-08de502090a8,逆时针旋转90度,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,2.8 KB,2026-01-11 15:54,0,,2026-01-12
随机缩放,https://getquicker.net/Sharedaction?code=cae90d13-48e8-4a16-4960-08de502090a8,按输入的系数范围随机调整对象尺寸，等比缩放,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,6.3 KB,2026-01-11 15:53,0,,2026-01-12
宽度同画板,https://getquicker.net/Sharedaction?code=ce5d6855-938d-4bb4-495f-08de502090a8,即将所选中的对象的宽度与所在的画板相同，高度不变。,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,3.8 KB,2026-01-11 15:52,0,,2026-01-12
高度同画板,https://getquicker.net/Sharedaction?code=75b7a632-d781-45c5-495d-08de502090a8,高度适配画板（仅调高度），宽度不变,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,5.1 KB,2026-01-11 15:51,0,,2026-01-12
适配画板宽度,https://getquicker.net/Sharedaction?code=7e8bb44f-66f3-44c1-495c-08de502090a8,适配画板（等比）宽度Width to Artboard,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,5.7 KB,2026-01-11 15:49,0,,2026-01-12
适配画板高度,https://getquicker.net/Sharedaction?code=afe3c995-2abf-4c62-495b-08de502090a8,适配画板（等比）高度,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,5.6 KB,2026-01-11 15:48,0,,2026-01-12
适配画板,https://getquicker.net/Sharedaction?code=df20cf80-ed43-4ee5-495a-08de502090a8,将对象完全适配为画板大小,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,5.1 KB,2026-01-11 15:47,0,,2026-01-12
系数缩放,https://getquicker.net/Sharedaction?code=2bc84919-d46d-439d-4958-08de502090a8,调整-批量缩放（按输入的系数）,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,13.4 KB,2026-01-11 15:46,0,,2026-01-12
自动宽度-等比,https://getquicker.net/Sharedaction?code=1df84153-cfd3-409c-4957-08de502090a8,调整顶层对象宽度（等比）适配底图,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,3.7 KB,2026-01-11 15:45,0,,2026-01-12
自动高度-等比,https://getquicker.net/Sharedaction?code=5ddad3a6-a199-4932-4956-08de502090a8,调整顶层对象高度（等比）适配底图,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,3.7 KB,2026-01-11 15:43,0,,2026-01-12
顶层适配,https://getquicker.net/Sharedaction?code=2b75a118-33a8-48e5-4955-08de502090a8,调整顶层对象的尺寸（变形），使其适配底层对象,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,3.8 KB,2026-01-11 15:41,0,,2026-01-12
长边调整,https://getquicker.net/Sharedaction?code=13acf5c4-dacf-4108-4954-08de502090a8,以等比的方式将对象的长边按输入值进行调整,Adobe Illustrator,Raycheung,https://getquicker.net/User/1192808/Raycheung,8.4 KB,2026-01-11 15:39,0,,2026-01-12
视频速剪,https://getquicker.net/Sharedaction?code=ab95f91b-9821-41f2-3814-08de090665ba,轻量级可视化视频剪辑工具，配合FFmpeg无损「切片」与「合并」，从未如此高效。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,319.6 KB,2025-10-12 10:42,9,修复@bobo微笑反馈的bug,2026-01-12
命名规范,https://getquicker.net/Sharedaction?code=060f4aad-a765-44bf-c3a3-08d8d928fa1d,该动作主要用于编程开发使用，对文本进行命名转换，缩写。目前支持：大驼峰、小驼峰、大写+下划线、小写+下划线、大写+-中干线、小写+-中干线；同时支持Google自动翻译文本转换；一切功能可以在动作右键查看菜单选择，灵活多变；,通用,huasio,https://getquicker.net/User/20962/huasio,365 KB,2021-02-25 10:30,113,fixbug,2026-01-12
收发地址涂抹,https://getquicker.net/Sharedaction?code=916ba571-d835-4ac7-40e6-08dcec2bc78e,"用于亚马逊外箱标签的收货和发货地址涂抹, 可选中文件运行",乐昂岚,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,56.7 KB,2024-10-15 14:11,8,1,2026-01-12
添加出血demo,https://getquicker.net/Sharedaction?code=42b11198-cea9-43fe-1e91-08dbbf546dec,"illustrator 添加出血,镜像 或延展",Adobe Illustrator,Illustrator_...,https://getquicker.net/User/456480/Illustrator_QK%E6%8F%92%E4%BB%B6,232.4 KB,2023-09-28 15:13,12,1,2026-01-12
文本处理,https://getquicker.net/Sharedaction?code=09986ec9-2bbb-4245-a884-08dcafa4e6df,60种处理/云板/Markdown渲染/一键多AI对话/表格数据透视/对比/待办/搜索/前后缀手术刀,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,58.3 KB,2024-07-30 20:09,88,⭐,2026-01-12
常用语,https://getquicker.net/Sharedaction?code=7f95cd24-fc50-4180-266c-08dbcf12c669,快捷短语/对话模板/电话/地址/文本/密码/素材/代码/实时搜索/连续发送/标签/文件,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,353 KB,2023-10-18 22:55,153,联动优化,2026-01-12
PotoZIP,https://getquicker.net/Sharedaction?code=03174a9f-cc84-49ad-7aef-08de25df0fc3,高智能解压缩,通用,Poto,https://getquicker.net/User/137838/Poto,267.4 KB,2025-11-18 14:09,100,优化 新安装 PotoZIP 默认激活「实时无感云同步」,2026-01-12
任务清单-日历版,https://getquicker.net/Sharedaction?code=d50315c7-ef6e-40d6-993a-08dd95a58a82,✅超级好用的日历+✅任务清单+✅可替换系统万年历,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,275.1 KB,2025-05-19 09:05,31,增加可以提前提醒的天数功能,2026-01-12
灵感笔记,https://getquicker.net/Sharedaction?code=49459ac0-e5d0-4c7b-16ce-08dd656169a1,极致UI助你记录灵感瞬间、笔记分类管理和全文搜索、数据备份,通用,Fok,https://getquicker.net/User/91927/Fok,236.8 KB,2025-03-18 11:54,43,"✨ 新增：
 - 支持设定用户密码（支持Ctrl+L快速锁定），保护笔记隐私",2026-01-12
超级菜单,https://getquicker.net/Sharedaction?code=4dfee3f3-4dab-4905-fde2-08dd1a373a0d,根据不同进程、不同类名、不同网址弹出不同的超级菜单，无限分组，添加修改极其方便，功能丰富,通用,流亡大街,https://getquicker.net/User/977787/%E6%B5%81%E4%BA%A1%E5%A4%A7%E8%A1%97,521.8 KB,2024-12-13 04:30,55,"测试版
1. 增加了选中菜单，可以对选中文本和文件（不同后缀名）弹出自定义菜单，需要在设置中开启，具体语法可以参考简介或者多字段表单帮助
2. “模板”语法兼容了'''注释'''，还有{{quicker:动作ID?动作参数}}，感谢咿呀杀杀大佬
3. 解决了多个实例会丢失增加内容的问题",2026-01-12
AI便签,https://getquicker.net/Sharedaction?code=2a947e88-5624-403f-5e92-08de2e6e066c,桌面AI便签。支持选中文本一键AI回复、自动实时保存、5种主题配色（含暗黑模式）、一键导出TXT。纯C#原生绘制，0资源占用，轻量级办公神器。,通用,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,123.1 KB,2025-11-29 22:24,9,限制最小窗口，避免错误,2026-01-12
