动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
ChatAI,https://getquicker.net/Sharedaction?code=2b39c8e4-cc75-4e6b-b98a-08dca0782eac,"一款多功能AI问答知识库问答集成工具-快速GPT问答, Zotero文献问答, 连续问答, 文章书籍AI问答、lobechat知识库版、多文件AI问答；包括ChatGPT、DeepSeek、Kimi、智谱清言、通义千问等众多AI模型；问答不限文件大小，本地向量化永久储存。",通用,艾米周,https://getquicker.net/User/20349/%E8%89%BE%E7%B1%B3%E5%91%A8,1.3 MB,2024-07-11 11:24,86,修复LobeChat无法打开的问题,2025-01-07
纯色贴图,https://getquicker.net/Sharedaction?code=7d37d052-8f07-4e49-9900-08dc7a77392c,生成纯色贴图，可以用作截图覆盖或截图背景,通用,FaniX,https://getquicker.net/User/52603/FaniX,29.6 KB,2024-05-23 12:50,8,初始颜色和设置颜色支持透明度,2025-01-07
屏幕键盘,https://getquicker.net/Sharedaction?code=561f7500-e211-40f9-3dc8-08dc93290ea3,Winform屏幕键盘,通用,FaniX,https://getquicker.net/User/52603/FaniX,65.1 KB,2024-06-24 11:32,4,支持自定义颜色,2025-01-07
RunEver,https://getquicker.net/Sharedaction?code=6c78a4cd-0f73-4d79-b168-08dcd509a79f,基于Everything的快速启动器，模仿自RunAny,通用,轻叹流年去,https://getquicker.net/User/686001/%E8%BD%BB%E5%8F%B9%E6%B5%81%E5%B9%B4%E5%8E%BB,288.6 KB,2024-09-15 18:35,58,+ 优化删除编辑逻辑,2025-01-07
系统工具集,https://getquicker.net/Sharedaction?code=42da3d12-4d9e-4fcf-8720-08dceb3bdfc8,集系统优化、常用功能于一体，主打一个方便,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,154 KB,2024-10-14 15:41,6,~,2025-01-07
专利快查,https://getquicker.net/Sharedaction?code=1ab39a56-24e5-404c-306b-08dcfbc8d3fa,快速查询专利信息。,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,208.3 KB,2024-11-04 14:16,63,增加顾如搜索结果为多条时，弹出选择框,2025-01-07
巴德Linux运维,https://getquicker.net/Sharedaction?code=b6397892-22fe-44a4-c6f5-08dc1baf171d,列示平时自己常用的一些Linux命令,通用,Bader,https://getquicker.net/User/135289/Bader,19.2 KB,2024-01-23 17:17,3,1. 增加docker相关命令,2025-01-07
巴德URL参数提取,https://getquicker.net/Sharedaction?code=607581c2-a941-4471-9967-08dd2e1384ce,将URL?号后的参数解析成JSON,通用,Bader,https://getquicker.net/User/135289/Bader,3.5 KB,2025-01-06 16:30,0,,2025-01-07
剪切板工具,https://getquicker.net/Sharedaction?code=79ef3766-de10-4908-9965-08dd2e1384ce,支持文本、图片、文件等格式（支持影刀流程复制）,通用,【推荐使用】-接动作定制,https://getquicker.net/User/718736/%E3%80%90%E6%8E%A8%E8%8D%90%E4%BD%BF%E7%94%A8%E3%80%91-%E6%8E%A5%E5%8A%A8%E4%BD%9C%E5%AE%9A%E5%88%B6,10.8 KB,2025-01-06 16:06,1,修改图标,2025-01-07
OCR识别自动贴图,https://getquicker.net/Sharedaction?code=939e426f-802a-4ca7-eb91-08dc84f6bb0e,调用quikcer的OCR，速度快，精准，自动贴图对照,通用,MarsJack,https://getquicker.net/User/178545/MarsJack,25.9 KB,2024-06-05 08:30,9,优化右键菜单,2025-01-07
网页标题重组,https://getquicker.net/Sharedaction?code=e65cb7d4-eec9-4719-cdd6-08dc19b6971f,在记录网页信息的时候，添加作者与日期信息，方便一眼看到关键信息。,Google Chrome,影落飛白,https://getquicker.net/User/73420/%E5%BD%B1%E8%90%BD%E9%A3%9B%E7%99%BD,33.9 KB,2024-01-21 02:25,1,新添加了一些网站与论坛，额外添加标题作者时间,2025-01-07
