动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
好看的图文消息提示示例,https://getquicker.net/Sharedaction?code=627dd890-e8fc-4121-c985-08de13ddfaaa,好看的图文消息提示示例，感谢大佬的作品！,通用,瓜皮之牙,https://getquicker.net/User/202824/%E7%93%9C%E7%9A%AE%E4%B9%8B%E7%89%99,38.1 KB,2025-10-27 00:26,0,,2025-10-27
腾讯元宝,https://getquicker.net/Sharedaction?code=bee3a1af-893a-4a57-c977-08de13ddfaaa,让腾讯元宝网页版变成类似于独立App的效果,通用,yangk,https://getquicker.net/User/171192/yangk,4.8 KB,2025-10-26 11:28,1,去掉一些下载提示,2025-10-27
代理IP切换,https://getquicker.net/Sharedaction?code=ba3f6617-8f8b-414a-c982-08de13ddfaaa,系统网络代理面板，切换科学上网，可保存IP设置翻墙梯子等代理，修复网络。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,70.5 KB,2025-10-26 21:33,0,,2025-10-27
批量文件移动/复制,https://getquicker.net/Sharedaction?code=6a1db0ff-ca45-42de-c97e-08de13ddfaaa,移动或复制多个文件分别到多个文件夹,Windows 资源管理器,tfnmdmx,https://getquicker.net/User/773903/tfnmdmx,10.7 KB,2025-10-26 17:46,0,,2025-10-27
分钟闹钟,https://getquicker.net/Sharedaction?code=d4ec51da-60bd-4cfb-c97c-08de13ddfaaa,重复间隔提醒，持续 * 分钟后提醒,通用,Poto,https://getquicker.net/User/137838/Poto,25.5 KB,2025-10-26 17:20,0,,2025-10-27
示例：去除受害者思维,https://getquicker.net/Sharedaction?code=6268aa74-6889-4e21-a4d4-08de12ec7091,不再让自己沉浸于负面情绪，积极创造自己的生活。,通用,效率591,https://getquicker.net/User/36130/%E6%95%88%E7%8E%87591,8.9 KB,2025-10-25 20:17,0,,2025-10-27
停播式记笔记,https://getquicker.net/Sharedaction?code=75ab367b-96e9-44f1-a4d2-08de12ec7091,逻辑是：某播放器在运行时循环运行以下操作，若按下空格且前台是播放器的切换到笔记软件，否则等单击or←or⇢时进入下一次循环(任何时候都可以点击播放器使其播放，所以建议笔记窗口要小于播放器窗口)。,PotPlayer,炸鸡爱上冰可乐,https://getquicker.net/User/66588/%E7%82%B8%E9%B8%A1%E7%88%B1%E4%B8%8A%E5%86%B0%E5%8F%AF%E4%B9%90,10.2 KB,2025-10-25 19:27,0,,2025-10-27
删除指定对象,https://getquicker.net/Sharedaction?code=7bc4610c-6c53-4502-a4c7-08de12ec7091,删除指定对象，标注/引线/单行文本/多行文本,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,69.6 KB,2025-10-25 10:32,0,,2025-10-27
goldendict简易查词,https://getquicker.net/Sharedaction?code=63ec2a32-83ee-4042-a4c6-08de12ec7091,调用命令行查询选中单词，未选中则启用ocr,GoldenDict dictionary lookup program,Synneither,https://getquicker.net/User/1283153/Synneither,4.9 KB,2025-10-25 10:31,0,,2025-10-27
视频速剪,https://getquicker.net/Sharedaction?code=ab95f91b-9821-41f2-3814-08de090665ba,轻量级QuickCut工具，配合FFmpeg无损快速「切片」与「合并」，视频剪辑从未如此高效。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,155.7 KB,2025-10-12 10:42,6,+ 实时拖动预览,2025-10-27
