动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
AI智炼,https://getquicker.net/Sharedaction?code=9d0493a4-75bc-4b49-a26f-08dc0740f11f,功能：1.选中文字，快速根据设置的模型角色获得提炼结果。2.可管理多角色。3.当前模型支持：星火/ChatGPT,通用,YCHH,https://getquicker.net/User/738826/YCHH,96.7 KB,2023-12-28 22:50,15,更新,2024-03-06
微信读书导入,https://getquicker.net/Sharedaction?code=a9389145-97b8-445f-c152-08dc3cd0cba5,导入微信读书笔记到SM18,sm18,橙红色太阳,https://getquicker.net/User/507427/%E6%A9%99%E7%BA%A2%E8%89%B2%E5%A4%AA%E9%98%B3,11.3 KB,2024-03-05 18:05,0,,2024-03-06
简译,https://getquicker.net/Sharedaction?code=b115a802-3ab4-4195-e593-08d7e1d8d224,极简翻译,通用,治钧,https://getquicker.net/User/21417/%E6%B2%BB%E9%92%A7,109.5 KB,2020-04-16 20:50,19,翻译单个英文单词时，使用免费的英汉词典，有音标显示,2024-03-06
安娜档案搜索,https://getquicker.net/Sharedaction?code=effb4c03-b029-43b2-b0e3-08db304dc861,选中搜索,通用,ganganghara,https://getquicker.net/User/3154/ganganghara,3 KB,2023-03-30 18:22,2,变更网址,2024-03-06
网络测速,https://getquicker.net/Sharedaction?code=481d002e-d74e-4a68-0f10-08d9396a1697,打开网络测试网站,通用,zdf153,https://getquicker.net/User/20184/zdf153,23.2 KB,2021-06-28 19:40,7,修复bug,2024-03-06
静音控,https://getquicker.net/Sharedaction?code=b6c3959b-91ad-498c-65bd-08dc3bf00da0,鼠标滚轮控制音量↑↓，点击切换静音模式后，音量控制台实时控制声音状态,通用,Foolworld,https://getquicker.net/User/911852/Foolworld,56.4 KB,2024-03-04 20:07,2,更新右键快捷音量设置，添加自定义修改当前音量功能,2024-03-06
资管/DO打开,https://getquicker.net/Sharedaction?code=32e8b904-a1e6-4ce3-65b0-08dc3bf00da0,在默认资管中时：用do开当前路径；在DO中时：用默认资管开当前路径；,Directory Opus,W.JAN,https://getquicker.net/User/56701/W.JAN,16.5 KB,2024-03-04 14:15,1,补充功能；,2024-03-06
选中引号内容,https://getquicker.net/Sharedaction?code=b3d67169-a7a7-49a8-b2e0-08dc39f7d1f3,如有多个引号则框选引号内部分内容，否则仅框选行中第一个引号内，前后引号可自行修改。,通用,简单生活,https://getquicker.net/User/43790/%E7%AE%80%E5%8D%95%E7%94%9F%E6%B4%BB,20.1 KB,2024-03-02 18:02,5,新增设置界面和搜索方式框选。,2024-03-06
zotero-to-anki,https://getquicker.net/Sharedaction?code=1b29ec18-7c02-467f-c13a-08dc3cd0cba5,修改至anki-zotero-url，适配windows,通用,用户6706257054...,https://getquicker.net/User/512988/%E7%94%A8%E6%88%B7670625705421455,4.2 KB,2024-03-05 13:00,0,,2024-03-06
定时操作,https://getquicker.net/Sharedaction?code=66ccbc08-0e39-405a-65d0-08dc3bf00da0,定时关机、定时休眠、定时重启,通用,KBC,https://getquicker.net/User/5221/KBC,80.7 KB,2024-03-05 12:23,0,,2024-03-06
系统工具箱,https://getquicker.net/Sharedaction?code=754c796f-dd47-4cca-5cb4-08d67c18d54b,解放你的双手，快速打开常用系统工箱,通用,KBC,https://getquicker.net/User/5221/KBC,268 KB,2019-01-17 12:32,83,"【N秒功能】功能修改：
1、定时关机
2、定时重启
3、定时休眠
4、定时锁屏
5、取消重启或关机",2024-03-06
效率办公助手,https://getquicker.net/Sharedaction?code=4c3fe8ba-c5e0-4158-7ea6-08dc251ced29,免费实用智能，财审、券商、投行打工人必备的效率办公助手！,通用,王文铖,https://getquicker.net/User/100745/%E7%8E%8B%E6%96%87%E9%93%96,387.1 KB,2024-02-05 11:54,22,"【新增】PDF转图片功能，可设置分辨率和图片格式
【新增】助手配置可以自由设置功能按钮是否显示或隐藏",2024-03-06
jpg出图,https://getquicker.net/Sharedaction?code=25e80c1e-1071-4b87-33a7-08dc372d2e73,Section快速出图,地质辅助软件,朱朝成,https://getquicker.net/User/1007428/%E6%9C%B1%E6%9C%9D%E6%88%90,8.2 KB,2024-02-28 10:31,3,更新异常,2024-03-06
一键晚些读v,https://getquicker.net/Sharedaction?code=33cee24b-d84f-495f-4498-08dbd9da7c9a,有卡片不想现在读但是今天还想读？使用这个动作吧！你可以设置成5张卡片后再读，放纵自己的好奇心，自由的切换频道，实现最小单位的渐进！,sm18,vivitrx_sssk,https://getquicker.net/User/824924/vivitrx_sssk,4.1 KB,2023-11-01 13:48,3,1,2024-03-06
批量运行检查,https://getquicker.net/Sharedaction?code=dcfbe645-b8dd-439d-6ad2-08db4c6b3ac9,检查程序列表是否运行中，并选择性启动或终止,通用,Sisyphe42,https://getquicker.net/User/396431/Sisyphe42,33.9 KB,2023-05-05 03:03,8,Warning 之前的用户在更新前，请务必先复制备份一下之前的配置，在新版本右键文本配置粘贴进去即可。,2024-03-06
