动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
显示托盘,https://getquicker.net/Sharedaction?code=8e075cd4-6f7a-4c26-5639-08d9eec3922c,显示并移动系统托盘至光标处,通用,dalou,https://getquicker.net/User/76824/dalou,46.8 KB,2022-02-14 19:03,13,-,2024-05-12
表格初始化,https://getquicker.net/Sharedaction?code=fccb2627-c421-41d1-4d93-08dc70f3e23a,水平垂直居中；实线边框；宋体；字号10；行高23；列宽10；自动保存；,Microsoft Excel,QinHeart,https://getquicker.net/User/219239/QinHeart,233 B,2024-05-11 20:54,0,,2024-05-12
PXai抠图,https://getquicker.net/Sharedaction?code=8f8546a3-ea8d-4fe8-4d8c-08dc70f3e23a,pixian抠图，支持本地抠图+多选图片抠图，以及PS图层抠图。,通用,北京林或西,https://getquicker.net/User/207095/%E5%8C%97%E4%BA%AC%E6%9E%97%E6%88%96%E8%A5%BF,32.3 KB,2024-05-11 17:47,2,2024年05月11日 20:22:18,2024-05-12
直播源2.0,https://getquicker.net/Sharedaction?code=6315a2f6-a727-4efc-300a-08da0492bb96,根据需要看喜欢的节目，定时更新直播源,通用,KBC,https://getquicker.net/User/5221/KBC,236.1 KB,2022-03-14 09:41,262,去除失效源,2024-05-12
快速填充选定单元格背景色,https://getquicker.net/Sharedaction?code=fb16360d-5736-40e7-94d8-08dc6f0c8aa6,WPS和EXCEL通用。基于VBA，无法CTRL Z撤销，无填充需要右键动作选择.,WPS Office,SCT-D,https://getquicker.net/User/675682/SCT-D,10.7 KB,2024-05-08 14:47,6,更新适用软件,2024-05-12
快速填充选定单元格背景色,https://getquicker.net/Sharedaction?code=ea5aa89f-a53c-4a4d-4d89-08dc70f3e23a,适用于WPS或EXCEL,Microsoft Excel,SCT-D,https://getquicker.net/User/675682/SCT-D,10.5 KB,2024-05-11 17:32,0,,2024-05-12
计算数字并发送,https://getquicker.net/Sharedaction?code=4d8694dc-1f39-46d9-4d87-08dc70f3e23a,OCR后，计算数字并发送,通用,祥睿御免,https://getquicker.net/User/762594/%E7%A5%A5%E7%9D%BF%E5%BE%A1%E5%85%8D,16.5 KB,2024-05-11 15:56,3,增加说明,2024-05-12
输入状态提示,https://getquicker.net/Sharedaction?code=bfcddc29-83e2-4934-86a4-08dc51d79bc5,提示当前窗口的大写/小写/中文/英文状态；自动切换输入状态；重复点击切换小写中文/小写英文,通用,九牧,https://getquicker.net/User/33598/%E4%B9%9D%E7%89%A7,145.3 KB,2024-04-01 13:20,17,优化逻辑,2024-05-12
去除非嵌入式图片,https://getquicker.net/Sharedaction?code=917f779c-c34a-4ecc-4d7e-08dc70f3e23a,去除非嵌入式图片，嵌入式图片不变。,Microsoft Word,lijuan,https://getquicker.net/User/483988/lijuan,1 KB,2024-05-11 11:36,0,,2024-05-12
Everything,https://getquicker.net/Sharedaction?code=ccc1805d-3d04-42a1-d9ef-08db2ba80230,也许是最好用的搜索神器(本地)内置110条检索术语,Everything,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,390.5 KB,2023-03-25 00:27,174,.,2024-05-12
