动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
贷款计算,https://getquicker.net/Sharedaction?code=34df9204-77ba-4442-91dc-08dedc21b201,每期等本、先息后本、前3期只还息,通用,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,41.9 KB,2026-07-08 13:05,3,⭐,2026-07-08
右键菜单管理,https://getquicker.net/Sharedaction?code=fa35e3de-2eff-4adb-91d9-08dedc21b201,右键菜单管理（ContextMenuManager）,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,29.8 KB,2026-07-08 10:51,0,,2026-07-08
纪念日历生成器,https://getquicker.net/Sharedaction?code=d3d23a93-5151-4777-91d4-08dedc21b201,勾选纪念日，支持更换底图模版和圈选样式,通用,笑屁孩,https://getquicker.net/User/475444/%E7%AC%91%E5%B1%81%E5%AD%A9,187.9 KB,2026-07-07 23:31,0,,2026-07-08
网页文字锚点,https://getquicker.net/Sharedaction?code=fb487028-7bf6-484e-91d2-08dedc21b201,"网页选中文字定位获取url,下次打开定位到文字位置",通用,ding咕咕嘎嘎,https://getquicker.net/User/1401116/ding%E5%92%95%E5%92%95%E5%98%8E%E5%98%8E,6 KB,2026-07-07 22:44,0,,2026-07-08
引用块,https://getquicker.net/Sharedaction?code=e6b743c5-1b8e-4bda-d819-08dedb2f4570,Markdown一种基于引用块的警报语法，用于在文档中突出显示重要信息。适用于Typora和Obsidian等Markdown编辑器。,通用,HSXY,https://getquicker.net/User/587027/HSXY,6.4 KB,2026-07-07 15:19,0,,2026-07-08
一键转Markdown格式,https://getquicker.net/Sharedaction?code=5170bc60-cbae-4d91-d817-08dedb2f4570,"一键批量将选中文件转换为 Markdown (.md)，基于强大的 Pandoc 引擎，支持word, HTML, LaTeX, EPUB, RTF, Org-mode 等格式",Windows 资源管理器,凌海,https://getquicker.net/User/129075/%E5%87%8C%E6%B5%B7,19.3 KB,2026-07-07 14:44,2,更新图标,2026-07-08
按键点击器,https://getquicker.net/Sharedaction?code=183ad51b-ea0b-47fd-d80c-08dedb2f4570,"通过键盘按键触发鼠标点击指定窗口位置，支持26个按键自定义配置，坐标格式为X%,Y%",通用,起风了zizizi,https://getquicker.net/User/1246107/%E8%B5%B7%E9%A3%8E%E4%BA%86zizizi,24.5 KB,2026-07-07 11:04,1,优化代码,2026-07-08
动作定义查看,https://getquicker.net/Sharedaction?code=56b439e8-3577-40c1-d7fb-08dedb2f4570,"复制动作后运行动作,即可查看动作的json文本",通用,enough!,https://getquicker.net/User/897144/enough!,2.8 KB,2026-07-06 23:12,0,,2026-07-08
网址绑定,https://getquicker.net/Sharedaction?code=20d02969-89c3-4a04-7ce4-08d92358c308,"重复利用已经打开的网址, 如果没有, 才会打开新的网址",Google Chrome,Cea,https://getquicker.net/User/113342/Cea,20.1 KB,2021-05-31 20:36,18,"## v1.0.6 (2026-7-8)

- 增加对 Quicker V2 的双版本支持，发布时会同时提供 v1 与 v2 依赖包
- 修复设置绑定后配置有时不生效的问题，保存结果现在会稳定落盘
- 修复未配置任何绑定时可能出现的界面卡顿问题",2026-07-08
剪贴板 n10,https://getquicker.net/Sharedaction?code=df6cc8fc-1a67-4576-fcb0-08deace01986,测试版,通用,Cea,https://getquicker.net/User/113342/Cea,26.7 KB,2026-05-09 07:12,73,"## v0.30.4

- 增加企业微信富文本剪贴板支持（WeChat_RichEdit_Format）
- 修复收藏夹选择文件夹时界面选择改走宿主桥接，避免 WebView 内路径选择异常
- 修复快速粘贴 net472 构建兼容性问题
- 快速粘贴：列表与预览合并为统一面板，靠近光标锚定显示
- 快速粘贴：快捷键提示随列表锚点侧自动翻转，左右屏显示更自然
- 快速粘贴：叠加层贴屏幕边缘时自动收敛，避免越界裁切",2026-07-08
