动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
修改动作修改Demo,https://getquicker.net/Sharedaction?code=d5eb0eb5-bd19-4b50-8db9-08dddd68dcad,修改动作修改Demo,Quicker,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,8.4 KB,2025-08-18 20:57,0,,2025-08-19
马赛克,https://getquicker.net/Sharedaction?code=e1e6ab61-e37b-4155-8da0-08dddd68dcad,图片打码，快捷操作,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,21.6 KB,2025-08-18 14:04,1,"+支持一次设置，对多个图片打码（注意打码位置是一样的）
+支持设置马赛克大小
+支持设置是否覆盖原图",2025-08-19
操作窗失去焦点关闭,https://getquicker.net/Sharedaction?code=355dfa98-bc88-43aa-8d9d-08dddd68dcad,让操作窗获取焦点,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,8.6 KB,2025-08-18 13:04,3,1,2025-08-19
更新动作右键菜单,https://getquicker.net/Sharedaction?code=99ff3abc-47fb-4f49-8dad-08dddd68dcad,更新动作右键菜单Demo,Quicker,乐昂岚,https://getquicker.net/User/81137/%E4%B9%90%E6%98%82%E5%B2%9A,2.2 KB,2025-08-18 17:02,0,,2025-08-19
参考窗口,https://getquicker.net/Sharedaction?code=ad927996-ee41-4f22-8da8-08dddd68dcad,给当前文档创建一个参考窗口，可选垂直双联/水平双联。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,6.5 KB,2025-08-18 15:33,0,,2025-08-19
智能矩形,https://getquicker.net/Sharedaction?code=83159c89-3d3c-4586-8da5-08dddd68dcad,一个用于代替画板的方案。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,14.2 KB,2025-08-18 15:24,0,,2025-08-19
图片拼接,https://getquicker.net/Sharedaction?code=29077b63-24f5-47b4-8d9f-08dddd68dcad,按照最小或最大宽度缩放，无缝拼接图片,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,17.5 KB,2025-08-18 14:02,0,,2025-08-19
传参调试动作,https://getquicker.net/Sharedaction?code=dcbb9413-31ec-4a0a-8d9e-08dddd68dcad,可视化传参运行动作,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,6.1 KB,2025-08-18 13:18,0,,2025-08-19
Gotify,https://getquicker.net/Sharedaction?code=645e74c5-c9ab-4083-8d9c-08dddd68dcad,使用Gotify发送手机通知,通用,sharklaka,https://getquicker.net/User/826879/sharklaka,19.8 KB,2025-08-18 12:47,1,发布,2025-08-19
图片水印,https://getquicker.net/Sharedaction?code=32d89614-4d34-4ec5-8d93-08dddd68dcad,一款超简单的图片打水印工具，支持使用文字或者图片作为水印内容，可预览效果，批量对多张图片一键打水印。,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,56 KB,2025-08-18 11:09,0,,2025-08-19
动作安装信息,https://getquicker.net/Sharedaction?code=011a3b4e-ffe0-4c6a-bf6d-08dda010ea78,动作网页显示信息,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,25.1 KB,2025-05-31 21:03,8,增加运行按钮,2025-08-19
批量缩放,https://getquicker.net/Sharedaction?code=8b77469b-122d-48b3-007b-08dd70c7ce70,以选区长边为基准，或活动图层长边为基准批量缩放图层。,Adobe Photoshop,Anlv,https://getquicker.net/User/392637/Anlv,227.2 KB,2025-04-01 18:11,8,"~. 修改窗口样式。
~. 小问题修复",2025-08-19
左手数字键盘+屏幕小键盘,https://getquicker.net/Sharedaction?code=edd841a7-b4be-4297-096a-08ddd023581c,"通过左边的字母键模拟数字小键盘,同时提供透明屏幕小键盘，可以使右手不必离开鼠标就可输入数字，欢迎讨论提出改进意见。 ",通用,Qinyl_710,https://getquicker.net/User/139951/Qinyl_710,68.4 KB,2025-07-31 22:48,30,更新默认设置,2025-08-19
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,切换多个便利的自定义窗口，存储网址、文本、文件等，自由拖拽,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,366.9 KB,2025-02-21 03:22,239,"删错了，AllowDrop=""True""",2025-08-19
图片处理,https://getquicker.net/Sharedaction?code=fc831abc-bc38-4cb3-2fa0-08dbecaddff5,常用图片编辑工具箱，支持图片旋转、调整尺寸、转换格式、图片压缩、水印、切割、合并等等功能，还在不断更新中..,Windows 资源管理器,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,32 KB,2023-11-25 11:37,3,+新增功能，配套动作需另外安装,2025-08-19
热榜集合,https://getquicker.net/Sharedaction?code=990c0456-48ad-4e58-db00-08dddb8f716d,每日热榜，哔哩哔哩,通用,joie,https://getquicker.net/User/235348/joie,39.5 KB,2025-08-16 07:08,1,-add 微博,2025-08-19
文字贴图,https://getquicker.net/Sharedaction?code=5a3e6234-36f5-489a-387f-08dd82057ea1,文字以贴图方式显示，可拖动、缩放、旋转、调透明度,通用,独木不成林同学,https://getquicker.net/User/281467/%E7%8B%AC%E6%9C%A8%E4%B8%8D%E6%88%90%E6%9E%97%E5%90%8C%E5%AD%A6,30.9 KB,2025-04-23 12:16,3,优化：1.自动断行；2.选择背景颜色后，可控制背景大小; 感谢反馈@用户300947179444373,2025-08-19
快速访问,https://getquicker.net/Sharedaction?code=b9adfd12-fe48-4e15-76dd-08dc5df52912,复制文本，用于自动访问网址、打开文件路径或者访问前往相关网站。,通用,薛宋官,https://getquicker.net/User/1034982/%E8%96%9B%E5%AE%8B%E5%AE%98,20.1 KB,2024-04-16 18:45,4,新增Github仓库搜索；将访问文件和访问网址功能集中到用户选项面板中。,2025-08-19
微信静默传输_群聊,https://getquicker.net/Sharedaction?code=c6b43040-52e1-4c4f-385d-08d90abdb6cd,静默-利用API无需登录PC发送文本/视频/文件至微信/企业微信,通用,小胖吉,https://getquicker.net/User/45249/%E5%B0%8F%E8%83%96%E5%90%89,81.7 KB,2021-04-30 14:53,8,修复参数,2025-08-19
任务清单Pro,https://getquicker.net/Sharedaction?code=f51234e7-9201-4935-98f3-08ddac6ed895,【价值18.8】✅多功能✅多提醒任务清单，超好用~待办、待办清单、待办事项、待办任务、任务清单、任务提醒,通用,✅好用✅实用✅易用,https://getquicker.net/User/412766/%E2%9C%85%E5%A5%BD%E7%94%A8%E2%9C%85%E5%AE%9E%E7%94%A8%E2%9C%85%E6%98%93%E7%94%A8,416.7 KB,2025-06-16 08:54,13,优化细节,2025-08-19
坚果云板,https://getquicker.net/Sharedaction?code=b8a63180-6779-49c5-2081-08ddc794935c,存储在坚果云上的记事本/笔记本/云板,通用,糕等杠鲸,https://getquicker.net/User/994534/%E7%B3%95%E7%AD%89%E6%9D%A0%E9%B2%B8,76.9 KB,2025-07-21 18:40,7,1、优化：增加本地保存开关。自动备份到我的文档\Quicker\坚果云板。若关闭，上传失败时将丢失修改文本。,2025-08-19
窗口贴边,https://getquicker.net/Sharedaction?code=51d57f7d-1320-4de5-bf4e-08ddd8acacdb,让窗口自动贴边屏幕,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,29.6 KB,2025-08-12 15:39,10,winid,2025-08-19
工作台,https://getquicker.net/Sharedaction?code=d8248857-2035-48f6-8f31-08dbf92db44f,一键启动常用程序，可根据不同的场景配置，不同的计划！,通用,韩道友,https://getquicker.net/User/684393/%E9%9F%A9%E9%81%93%E5%8F%8B,141 KB,2023-12-10 22:20,6,~修改管理逻辑，点击计划直接运行，右键编辑计划项,2025-08-19
Quicker动作搜索,https://getquicker.net/Sharedaction?code=4a6fedb2-886c-4a09-6af9-08d9b527829a,"默认已更新为主页，希望更多新动作可以被使用。功能等同""工具箱""面板",通用,joie,https://getquicker.net/User/235348/joie,74.2 KB,2021-12-02 20:01,6,-fix 点赞功能,2025-08-19
影子输入法,https://getquicker.net/Sharedaction?code=01c26d91-319f-4a78-30bc-08dd6defaad0,很喜欢的一款PC端输入法。,通用,简单591,https://getquicker.net/User/36130/%E7%AE%80%E5%8D%95591,915 B,2025-03-29 15:05,1,给出在Win11中的配置说明。,2025-08-19
