动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
插入f(x),https://getquicker.net/Sharedaction?code=bd9cc3a1-be19-4b34-caca-08dc99cfb00d,插入小写f(x),MathType,quickerking,https://getquicker.net/User/1102308/quickerking,3.8 KB,2024-07-02 21:41,0,,2024-07-03
语音输入,https://getquicker.net/Sharedaction?code=0afa11ce-0571-4fcd-7950-08dc970018b2,简单易用的语音输入功能。【Quicker模块】,通用,M-cc,https://getquicker.net/User/521120/M-cc,13.1 KB,2024-06-28 19:54,1,~语音输入完毕后的文本自动写入剪贴板，用于一些特殊窗口语音结束后无法自动输入的情况可以粘贴。,2024-07-03
Everything Pro,https://getquicker.net/Sharedaction?code=b651041a-4ec5-4d8f-bed0-08dc4ec30b16,在不同情况下在Everything地址栏填入不同内容（指定路径目录/搜索语法/选中文字）,通用,九牧,https://getquicker.net/User/33598/%E4%B9%9D%E7%89%A7,60 KB,2024-03-29 12:28,7,优化步骤,2024-07-03
翻译pro2,https://getquicker.net/Sharedaction?code=0b7fbf74-f0f9-4d87-cab5-08dc99cfb00d,"!!!翻译pro的续作!!!调用多个第三方API,多线程快速翻译,提供免费key,支持截图翻译!UI得到优化!",通用,小锴,https://getquicker.net/User/585186/%E5%B0%8F%E9%94%B4,147.8 KB,2024-07-02 18:35,0,,2024-07-03
搜steamUI,https://getquicker.net/Sharedaction?code=3cf22d56-07ce-4361-caae-08dc99cfb00d,用网页版steamUI搜索选中的内容，如果未选中文字，则直接打开steamUI网站,通用,九丶三,https://getquicker.net/User/216626/%E4%B9%9D%E4%B8%B6%E4%B8%89,2.1 KB,2024-07-02 18:21,0,,2024-07-03
加绝对值,https://getquicker.net/Sharedaction?code=fa0eae8f-6e98-44fc-caa0-08dc99cfb00d,给选中项加绝对值,MathType,quickerking,https://getquicker.net/User/1102308/quickerking,990 B,2024-07-02 16:54,0,,2024-07-03
菲律宾比索,https://getquicker.net/Sharedaction?code=ccfd703e-a5d8-44e9-ca9f-08dc99cfb00d,菲律宾比索与人民币相互兑换。,通用,Hamson1026,https://getquicker.net/User/187948/Hamson1026,21.9 KB,2024-07-02 16:54,0,,2024-07-03
透明度,https://getquicker.net/Sharedaction?code=b10d12ea-155d-46f8-e665-08dc8f5b9fbd,调整窗口透明度. 支持无极调节,通用,里吉LlJ,https://getquicker.net/User/505758/%E9%87%8C%E5%90%89LlJ,35.3 KB,2024-06-19 02:17,4,对换右菜单中 [设置] 和 [自定义...] 的位置,2024-07-03
巴德闪现-国家首都,https://getquicker.net/Sharedaction?code=ffe5b942-9df5-4673-ca9b-08dc99cfb00d,国家首都,通用,Bader,https://getquicker.net/User/135289/Bader,25.3 KB,2024-07-02 16:06,0,,2024-07-03
快速浏览器,https://getquicker.net/Sharedaction?code=f116132f-e02f-4fdb-16aa-08dc961924ec,打开网页窗口，可自定义窗口尺寸位置，添加常用网址标签,通用,颜晓筱,https://getquicker.net/User/698346/%E9%A2%9C%E6%99%93%E7%AD%B1,15.5 KB,2024-06-27 09:22,2,修复部分页面常用网址显示字体大小异常bug,2024-07-03
