动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
矢量图标选择,https://getquicker.net/Sharedaction?code=c56a2646-9783-43a6-e270-08de88074385,quicker内置矢量图标的选择，接入AI，支持收藏，友好界面,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,57.3 KB,2026-03-23 15:42,1,"更换动作图标，优化界面。
右侧引入ai，可以让ai生成中文关键词，grok生成的就比较不错。",2026-03-23
飞书传信,https://getquicker.net/Sharedaction?code=99a13bc1-1e68-4c8d-e25d-08de88074385,向飞书发送文本、图片或文件消息，支持本地配置与云同步。,通用,洛洛罗,https://getquicker.net/User/325415/%E6%B4%9B%E6%B4%9B%E7%BD%97,64.7 KB,2026-03-22 23:58,0,,2026-03-23
导出jpg到桌面,https://getquicker.net/Sharedaction?code=1dadd2f5-88d4-4c61-608e-08de870e7788,直接点击就行 自动导出桌面,Adobe Photoshop,超宸问心,https://getquicker.net/User/280233/%E8%B6%85%E5%AE%B8%E9%97%AE%E5%BF%83,4.1 KB,2026-03-22 15:51,0,,2026-03-23
停止上次动作,https://getquicker.net/Sharedaction?code=701c7ddc-8c33-4dc3-6087-08de870e7788,提前终止之前正在执行的动作。,通用,nanu,https://getquicker.net/User/47210/nanu,3.1 KB,2026-03-22 06:04,0,,2026-03-23
去除形状轮廓,https://getquicker.net/Sharedaction?code=61be93fe-17f4-4dc7-6086-08de870e7788,选中形状，去除形状轮廓,Microsoft PowerPoint,Crucialm,https://getquicker.net/User/811844/Crucialm,992 B,2026-03-22 00:19,0,,2026-03-23
插入圆角矩形,https://getquicker.net/Sharedaction?code=41b95049-4426-42c4-6085-08de870e7788,使用VBA指令添加圆角矩形,Microsoft PowerPoint,Crucialm,https://getquicker.net/User/811844/Crucialm,1.7 KB,2026-03-22 00:08,0,,2026-03-23
语义小地图,https://getquicker.net/Sharedaction?code=ddaadd94-4832-4062-6084-08de870e7788,选中多行文本，使用本动作，自动展示2D语义聚类图，选中节点自动解析差异。,通用,Balrog,https://getquicker.net/User/235565/Balrog,46.4 KB,2026-03-21 22:41,0,,2026-03-23
窗口管理,https://getquicker.net/Sharedaction?code=08fe63e1-5d5e-462f-450f-08dd183b8d4e,多窗口管理神器，替代任务栏：启动软件，切换窗口，置顶窗口，关闭窗口。高亮显示前台窗口；临时自定义窗口名称；支持深色模式，可以自定义颜色,通用,格物致理,https://getquicker.net/User/1054799/%E6%A0%BC%E7%89%A9%E8%87%B4%E7%90%86,209.3 KB,2024-12-09 20:46,49,改进了右键菜单，折叠了不常用的功能，更简洁,2026-03-23
复制提示,https://getquicker.net/Sharedaction?code=887bc64e-82e8-4ecf-f238-08ddaf4c49d6,它会在复制成功时提示你（✅高使用量）,通用,知产二大爷,https://getquicker.net/User/565334/%E7%9F%A5%E4%BA%A7%E4%BA%8C%E5%A4%A7%E7%88%B7,121.3 KB,2025-06-20 11:42,49,调整细节,2026-03-23
窗口增强,https://getquicker.net/Sharedaction?code=738ad939-84f8-47cd-4e44-08de774f968b,增强文本窗口,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,54.2 KB,2026-03-01 15:56,16,给代码框增加防抖500ms，避免2误经过放大,2026-03-23
短语补齐,https://getquicker.net/Sharedaction?code=a9fbc7b2-c0dc-4469-5d02-08de7934c17b,‎通过表达式传递菜单参数激活。,通用,Anlv,https://getquicker.net/User/392637/Anlv,91 KB,2026-03-04 14:56,10,"2026-03-23
~. 改用dll依赖，节约首次运行时的编译时间；",2026-03-23
便利窗,https://getquicker.net/Sharedaction?code=f8ead30c-b758-4614-a7ff-08dd5143284a,切换多个便利的自定义窗口，存储网址、文本、文件等，自由拖拽,通用,困困君,https://getquicker.net/User/743590/%E5%9B%B0%E5%9B%B0%E5%90%9B,412.4 KB,2025-02-21 03:22,271,加一个window判断，语音调用不然报错提示,2026-03-23
