动作名,动作URL,动作简介,适用于,作者,作者URL,动作大小,创建时间,修订版本,更新内容,inputtime
PDF画质提升,https://getquicker.net/Sharedaction?code=58e79440-2846-417b-0106-08dc905511b4,改善pdf清晰度，提高pdf观感。,通用,M-cc,https://getquicker.net/User/521120/M-cc,202.3 KB,2024-06-19 23:22,0,,2024-06-20
批量重命名,https://getquicker.net/Sharedaction?code=96e9036a-eac5-432e-9eab-08d8b31f60e1,批量重命名文件或文件夹,通用,FaniX,https://getquicker.net/User/52603/FaniX,40.4 KB,2021-01-08 10:10,5,"增加表达式文本处理功能
增加绝对路径/相对路径转换功能",2024-06-20
自动中英文切换,https://getquicker.net/Sharedaction?code=54e95ae9-aa54-48c7-e367-08dc7e4881b3,CAD自动中英文切换,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,37.4 KB,2024-05-28 12:58,3,增加天正文字命令,2024-06-20
自动中英文,https://getquicker.net/Sharedaction?code=30fce121-7afa-4207-0843-08dbdf2a04c0,输入法状态切换，全自动切换，也可以手动切换,通用,祥睿御免,https://getquicker.net/User/762594/%E7%A5%A5%E7%9D%BF%E5%BE%A1%E5%85%8D,180.7 KB,2023-11-07 17:07,13,修bug,2024-06-20
输入状态提示,https://getquicker.net/Sharedaction?code=bfcddc29-83e2-4934-86a4-08dc51d79bc5,提示Caps Lock键/Num Lock键/Scroll Lock键/当前窗口中英文状态,通用,九牧,https://getquicker.net/User/33598/%E4%B9%9D%E7%89%A7,139.4 KB,2024-04-01 13:20,28,"1.优化设置菜单
2.调整菜单中的“不同状态时文字颜色不同”为通用选项，应用于桌面悬浮显示、光标右下角显示",2024-06-20
剪贴板交互,https://getquicker.net/Sharedaction?code=f3234644-7821-4195-6af4-08dc804f50a0,拾取文字内容到剪贴板/剪贴板写入cad,AutoCAD Application,冰雷木子,https://getquicker.net/User/749380/%E5%86%B0%E9%9B%B7%E6%9C%A8%E5%AD%90,18.4 KB,2024-05-31 10:40,2,增加剪贴板写入cad,2024-06-20
一键快存,https://getquicker.net/Sharedaction?code=e37169b4-539e-439e-30b4-08db280dd146,PNG/JPG/TIF/PSD/图层/圆角/描边/切片/等一键快存 ( 拒绝弹窗低效率保存 ),Adobe Photoshop,李考凡,https://getquicker.net/User/478204/%E6%9D%8E%E8%80%83%E5%87%A1,213.2 KB,2023-03-19 16:39,56,**,2024-06-20
反色+灰度,https://getquicker.net/Sharedaction?code=2136b0bd-9a35-425c-8897-08dc73ca9fbc,针对已有贴图，模拟鼠标快捷操作,pixpin.exe,W.JAN,https://getquicker.net/User/56701/W.JAN,4.7 KB,2024-05-14 20:52,1,修改,2024-06-20
吾爱破解签到,https://getquicker.net/Sharedaction?code=2486df69-3ea8-405a-a725-08dad3f6b04c,首次需要登陆账号，然后设置每日开机自动运行就好啦。,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,6.7 KB,2022-12-02 13:57,11,更新已失效的原签到链接,2024-06-20
时间戳转换,https://getquicker.net/Sharedaction?code=e3388d87-4d8a-45b9-503e-08dc8da31a11,时间戳转换,通用,用户qhr0anNoBAA,https://getquicker.net/User/967899/%E7%94%A8%E6%88%B7qhr0anNoBAA,14.5 KB,2024-06-17 00:05,3,优化逻辑复制数据是不自动进行当前时间转换，动作可重复运行,2024-06-20
GPT4o,https://getquicker.net/Sharedaction?code=f06bf5bd-0144-4ee5-e668-08dc8f5b9fbd,免费使用coze的GPT4o，bot机器人,通用,ii6uu992,https://getquicker.net/User/997056/ii6uu992,5.7 KB,2024-06-19 10:36,2,.,2024-06-20
FFmpeg配置,https://getquicker.net/Sharedaction?code=eaa49e0e-d8d0-450a-bb9d-08db3a59838c,一键配置FFmpeg环境变量，配置后需要重启才能生效,通用,ZTOA10,https://getquicker.net/User/234516/ZTOA10,16.4 KB,2023-04-12 12:08,2,更新下载地址,2024-06-20
AI转PSD,https://getquicker.net/Sharedaction?code=ef080846-46e3-4d88-100b-08dc0460f3d4,Ai2Psd4.0汉化版，转PS后仍然为形状,Adobe Illustrator,zdf153,https://getquicker.net/User/20184/zdf153,69.5 KB,2023-12-25 12:11,3,修复bug,2024-06-20
PDF小工具,https://getquicker.net/Sharedaction?code=e0872ced-fa64-425a-57b5-08dac0d38e97,批量PDF分割、合并、转图片、转HTML，删除、提取PDF页码；文档、图片转PDF,Windows 资源管理器,ZTOA10,https://getquicker.net/User/234516/ZTOA10,157.3 KB,2022-11-08 14:33,24,修改一图转一PDF为页面自适应宽度高度,2024-06-20
安装扩展-百分,https://getquicker.net/Sharedaction?code=863a0f47-04db-4ca8-e666-08dc8f5b9fbd,centbrowser安装扩展,Google Chrome,joody,https://getquicker.net/User/21263/joody,1.4 KB,2024-06-19 09:31,0,,2024-06-20
巴德Windows运维,https://getquicker.net/Sharedaction?code=eaf32a42-4c5b-4b6a-c6f4-08dc1baf171d,通过命令行打开Windows各种功能。,通用,Bader,https://getquicker.net/User/135289/Bader,7.7 KB,2024-01-23 17:14,3,1. 命令复制到剪切板,2024-06-20
巴德文件版本号,https://getquicker.net/Sharedaction?code=71742f10-471c-4625-8e6c-08dc6685e603,经常需要给文件添加版本；从当前版本复制出新的版本等操作，因此写了这个动作,通用,Bader,https://getquicker.net/User/135289/Bader,6.1 KB,2024-04-28 10:29,3,1. 增加批量修改多个文件的功能,2024-06-20
巴德二维码生成,https://getquicker.net/Sharedaction?code=3b6871e1-6149-4e04-ff72-08dc8b985333,争做最便捷的二维码生成动作,通用,Bader,https://getquicker.net/User/135289/Bader,14.8 KB,2024-06-14 22:13,1,1. bug修复,2024-06-20
透明度,https://getquicker.net/Sharedaction?code=b10d12ea-155d-46f8-e665-08dc8f5b9fbd,"调节窗口透明度, 支持无极调节",通用,里吉LlJ,https://getquicker.net/User/505758/%E9%87%8C%E5%90%89LlJ,79.5 KB,2024-06-19 02:17,0,,2024-06-20
超级重命名,https://getquicker.net/Sharedaction?code=bcf33eda-9427-45cc-f6c5-08dae2ffb129,文件(夹)批量重命名工具，强大、灵活、且易用。支持保存重命名规则，支持获取文件元数据，支持批量正则替换、C#表达式处理 . . .,通用,咿呀杀杀,https://getquicker.net/User/19337/%E5%92%BF%E5%91%80%E6%9D%80%E6%9D%80,392.5 KB,2022-12-21 18:23,19,- 充许便用斜杠和反斜杠（可用于文件分类）,2024-06-20
文件HASH计算,https://getquicker.net/Sharedaction?code=4f94bcdc-d9cb-4d5a-e639-08dc8f5b9fbd,文件HASH计算,通用,用户qhr0anNoBAA,https://getquicker.net/User/967899/%E7%94%A8%E6%88%B7qhr0anNoBAA,42.4 KB,2024-06-18 14:05,3,新增图标,2024-06-20
